CO(GT),PT08_S2(NMHC),C6H6(GT),PT08_S1(CO),PT08_S5(O3),NOx(GT),PT08_S3(NOx),NO2(GT),datetime,hour,day,month,day_of_week,is_weekend,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,time_idx,group
1.8,1237.5,17.93403390825732,1087.75,1359.0,261.0,653.5,171.0,2004-07-29 10:00:00,10,29,7,3,0,0.49999999999999994,-0.8660254037844387,-0.3943558551133187,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,2307,default
1.8,1116.5,13.99618082423619,1043.0,1076.0,178.0,741.75,150.0,2004-07-29 11:00:00,11,29,7,3,0,0.258819045102521,-0.9659258262890682,-0.3943558551133187,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,2308,default
1.8,980.5,10.076866943416698,997.5,797.25,116.0,785.5,117.0,2004-07-29 12:00:00,12,29,7,3,0,1.2246467991473532e-16,-1.0,-0.3943558551133187,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,2309,default
1.8,957.75,9.475310738258395,997.75,677.0,96.0,800.0,106.0,2004-07-29 13:00:00,13,29,7,3,0,-0.2588190451025208,-0.9659258262890683,-0.3943558551133187,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,2310,default
1.8,859.5,7.061457835865667,959.5,558.75,83.0,886.75,95.0,2004-07-29 14:00:00,14,29,7,3,0,-0.4999999999999997,-0.8660254037844388,-0.3943558551133187,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,2311,default
1.8,1060.0,12.301530519132688,1061.5,830.25,120.0,724.75,137.0,2004-07-29 15:00:00,15,29,7,3,0,-0.7071067811865471,-0.7071067811865479,-0.3943558551133187,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,2312,default
1.8,1038.5,11.681285912573527,1050.0,733.75,108.0,756.25,129.0,2004-07-29 16:00:00,16,29,7,3,0,-0.8660254037844385,-0.5000000000000004,-0.3943558551133187,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,2313,default
1.8,1077.5,12.816446196415624,1095.5,801.25,115.0,713.25,135.0,2004-07-29 17:00:00,17,29,7,3,0,-0.9659258262890683,-0.25881904510252063,-0.3943558551133187,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,2314,default
1.8,1116.75,14.0038857484108,1080.75,828.0,102.0,689.25,127.0,2004-07-29 18:00:00,18,29,7,3,0,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,2315,default
1.8,1112.0,13.85780147898198,1095.75,864.5,118.0,687.0,122.0,2004-07-29 19:00:00,19,29,7,3,0,-0.9659258262890684,0.2588190451025203,-0.3943558551133187,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,2316,default
1.8,1038.75,11.688419353879642,1050.75,915.75,107.0,720.0,118.0,2004-07-29 20:00:00,20,29,7,3,0,-0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,2317,default
1.8,1109.0,13.765874424449917,1105.75,1105.5,129.0,657.75,135.0,2004-07-29 21:00:00,21,29,7,3,0,-0.7071067811865477,0.7071067811865474,-0.3943558551133187,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,2318,default
1.8,1142.0,14.791369810159708,1176.75,1225.75,133.0,600.75,134.0,2004-07-29 22:00:00,22,29,7,3,0,-0.5000000000000004,0.8660254037844384,-0.3943558551133187,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,2319,default
1.8,1045.75,11.888908849711504,1110.75,1106.0,98.0,650.5,105.0,2004-07-29 23:00:00,23,29,7,3,0,-0.25881904510252157,0.9659258262890681,-0.3943558551133187,0.9189578116202306,-0.4999999999999997,-0.8660254037844388,2320,default
1.8,1018.5,11.116640655817063,1082.5,1087.0,110.0,676.75,104.0,2004-07-30 00:00:00,0,30,7,4,0,0.0,1.0,-0.20129852008866114,0.9795299412524943,-0.4999999999999997,-0.8660254037844388,2321,default
1.8,899.5,8.00770000240378,1004.75,999.5,62.0,746.5,81.0,2004-07-30 01:00:00,1,30,7,4,0,0.25881904510252074,0.9659258262890683,-0.20129852008866114,0.9795299412524943,-0.4999999999999997,-0.8660254037844388,2322,default
1.8,791.0,5.5604956576171745,941.75,858.5,55.0,840.5,69.0,2004-07-30 02:00:00,2,30,7,4,0,0.49999999999999994,0.8660254037844387,-0.20129852008866114,0.9795299412524943,-0.4999999999999997,-0.8660254037844388,2323,default
1.8,863.25,7.1480083355179955,907.0,919.0,179.8,781.75,109.0,2004-07-30 03:00:00,3,30,7,4,0,0.7071067811865476,0.7071067811865476,-0.20129852008866114,0.9795299412524943,-0.4999999999999997,-0.8660254037844388,2324,default
1.8,679.75,3.4571831132541018,867.0,777.25,35.0,931.75,51.0,2004-07-30 04:00:00,4,30,7,4,0,0.8660254037844386,0.5000000000000001,-0.20129852008866114,0.9795299412524943,-0.4999999999999997,-0.8660254037844388,2325,default
1.8,716.25,4.1003364989127355,881.75,789.75,52.0,893.5,52.0,2004-07-30 05:00:00,5,30,7,4,0,0.9659258262890683,0.25881904510252074,-0.20129852008866114,0.9795299412524943,-0.4999999999999997,-0.8660254037844388,2326,default
1.8,760.5,4.941889432260385,894.0,768.0,36.0,861.5,48.0,2004-07-30 06:00:00,6,30,7,4,0,1.0,6.123233995736766e-17,-0.20129852008866114,0.9795299412524943,-0.4999999999999997,-0.8660254037844388,2327,default
1.8,1278.5,19.361696624819288,1263.0,1388.25,182.0,559.0,105.0,2004-07-30 07:00:00,7,30,7,4,0,0.9659258262890683,-0.25881904510252063,-0.20129852008866114,0.9795299412524943,-0.4999999999999997,-0.8660254037844388,2328,default
1.8,1350.25,21.971351482758013,1332.75,1655.0,237.0,510.5,160.0,2004-07-30 09:00:00,9,30,7,4,0,0.7071067811865476,-0.7071067811865475,-0.20129852008866114,0.9795299412524943,-0.4999999999999997,-0.8660254037844388,2329,default
1.8,1243.5,18.14004459253741,1263.5,1496.25,235.0,583.5,167.0,2004-07-30 10:00:00,10,30,7,4,0,0.49999999999999994,-0.8660254037844387,-0.20129852008866114,0.9795299412524943,-0.4999999999999997,-0.8660254037844388,2330,default
1.8,1052.75,12.09085021877653,1115.25,1085.75,158.0,685.75,141.0,2004-07-30 11:00:00,11,30,7,4,0,0.258819045102521,-0.9659258262890682,-0.20129852008866114,0.9795299412524943,-0.4999999999999997,-0.8660254037844388,2331,default
1.8,955.75,9.4231828476455,1077.75,762.75,89.0,741.75,104.0,2004-07-30 12:00:00,12,30,7,4,0,1.2246467991473532e-16,-1.0,-0.20129852008866114,0.9795299412524943,-0.4999999999999997,-0.8660254037844388,2332,default
1.8,979.75,10.0567841665389,1055.25,688.0,80.0,741.75,101.0,2004-07-30 13:00:00,13,30,7,4,0,-0.2588190451025208,-0.9659258262890683,-0.20129852008866114,0.9795299412524943,-0.4999999999999997,-0.8660254037844388,2333,default
1.8,994.75,10.461678833610193,1030.5,693.5,93.0,752.25,118.0,2004-07-30 14:00:00,14,30,7,4,0,-0.4999999999999997,-0.8660254037844388,-0.20129852008866114,0.9795299412524943,-0.4999999999999997,-0.8660254037844388,2334,default
1.8,1005.5,10.756034644035617,1032.75,724.75,96.0,749.25,121.0,2004-07-30 15:00:00,15,30,7,4,0,-0.7071067811865471,-0.7071067811865479,-0.20129852008866114,0.9795299412524943,-0.4999999999999997,-0.8660254037844388,2335,default
1.8,961.5,9.573380764703579,1042.75,685.75,98.0,777.25,124.0,2004-07-30 16:00:00,16,30,7,4,0,-0.8660254037844385,-0.5000000000000004,-0.20129852008866114,0.9795299412524943,-0.4999999999999997,-0.8660254037844388,2336,default
1.8,1083.5,12.995057360004209,1117.5,837.5,104.0,684.25,127.0,2004-07-30 17:00:00,17,30,7,4,0,-0.9659258262890683,-0.25881904510252063,-0.20129852008866114,0.9795299412524943,-0.4999999999999997,-0.8660254037844388,2337,default
1.8,1164.5,15.508505808369275,1136.5,974.25,121.0,648.75,137.0,2004-07-30 18:00:00,18,30,7,4,0,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,-0.4999999999999997,-0.8660254037844388,2338,default
1.8,1194.25,16.47884777047315,1152.75,1038.25,116.0,627.5,137.0,2004-07-30 19:00:00,19,30,7,4,0,-0.9659258262890684,0.2588190451025203,-0.20129852008866114,0.9795299412524943,-0.4999999999999997,-0.8660254037844388,2339,default
1.8,1134.0,14.539883225021015,1145.25,1108.25,121.0,647.0,135.0,2004-07-30 20:00:00,20,30,7,4,0,-0.8660254037844386,0.5000000000000001,-0.20129852008866114,0.9795299412524943,-0.4999999999999997,-0.8660254037844388,2340,default
1.8,1091.75,13.242366284548499,1148.75,1135.0,114.0,666.5,118.0,2004-07-30 21:00:00,21,30,7,4,0,-0.7071067811865477,0.7071067811865474,-0.20129852008866114,0.9795299412524943,-0.4999999999999997,-0.8660254037844388,2341,default
1.8,1143.0,14.82293484014385,1148.75,1143.25,112.0,619.75,111.0,2004-07-30 22:00:00,22,30,7,4,0,-0.5000000000000004,0.8660254037844384,-0.20129852008866114,0.9795299412524943,-0.4999999999999997,-0.8660254037844388,2342,default
1.8,1002.25,10.666676220569293,1051.5,907.75,81.0,715.5,85.0,2004-07-30 23:00:00,23,30,7,4,0,-0.25881904510252157,0.9659258262890681,-0.20129852008866114,0.9795299412524943,-0.4999999999999997,-0.8660254037844388,2343,default
1.8,909.0,8.239851353044795,1063.0,963.25,220.0,805.5,158.0,2004-07-31 00:00:00,0,31,7,5,1,0.0,1.0,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2344,default
1.8,832.0,6.440554720612328,935.0,778.0,81.0,809.0,77.0,2004-07-31 01:00:00,1,31,7,5,1,0.25881904510252074,0.9659258262890683,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2345,default
1.8,787.0,5.477599159348292,935.25,728.0,43.0,863.5,56.0,2004-07-31 02:00:00,2,31,7,5,1,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2346,default
1.8,771.5,5.161405497498095,929.5,728.25,179.8,854.0,109.0,2004-07-31 03:00:00,3,31,7,5,1,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2347,default
1.8,704.0,3.879278572342914,879.75,675.5,26.0,913.0,37.0,2004-07-31 04:00:00,4,31,7,5,1,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2348,default
0.8,747.5,4.687724073925867,916.0,742.25,40.0,878.25,49.0,2004-07-31 05:00:00,5,31,7,5,1,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2349,default
1.2,871.25,7.33414941150519,974.75,942.25,72.0,770.75,71.0,2004-07-31 06:00:00,6,31,7,5,1,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2350,default
1.0,828.75,6.368789264357057,948.25,926.25,68.0,800.5,71.0,2004-07-31 07:00:00,7,31,7,5,1,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2351,default
1.5,947.25,9.203008830704247,1068.75,1039.25,89.0,727.5,86.0,2004-07-31 08:00:00,8,31,7,5,1,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2352,default
2.8,1067.0,12.506416413613422,1210.25,1158.0,151.0,642.25,125.0,2004-07-31 09:00:00,9,31,7,5,1,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2353,default
3.4,1170.25,15.694091975784273,1272.0,1347.0,215.0,619.75,160.0,2004-07-31 10:00:00,10,31,7,5,1,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2354,default
3.3,1175.25,15.85623569417234,1239.75,1262.0,196.0,613.75,174.0,2004-07-31 11:00:00,11,31,7,5,1,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2355,default
2.9,1135.25,14.579056773736026,1170.5,1072.75,161.0,654.25,146.0,2004-07-31 12:00:00,12,31,7,5,1,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2356,default
2.2,1038.5,11.681285912573527,1072.0,816.75,120.0,744.5,127.0,2004-07-31 13:00:00,13,31,7,5,1,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2357,default
1.6,872.5,7.3634180851910065,969.5,606.25,88.0,858.75,114.0,2004-07-31 14:00:00,14,31,7,5,1,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2358,default
0.9,815.75,6.085164330889835,938.0,506.0,38.0,917.25,65.0,2004-07-31 15:00:00,15,31,7,5,1,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2359,default
1.1,851.5,6.878321514411395,975.75,559.25,47.0,865.75,77.0,2004-07-31 16:00:00,16,31,7,5,1,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2360,default
1.0,819.66666666667,6.1700354042596794,957.66666666667,530.33333333333,40.0,886.33333333333,68.0,2004-07-31 17:00:00,17,31,7,5,1,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2361,default
1.3,902.75,8.086801830707312,1013.5,611.75,58.0,815.5,92.0,2004-07-31 18:00:00,18,31,7,5,1,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2362,default
1.6,986.5,10.238143544370322,1091.0,774.25,71.0,736.75,104.0,2004-07-31 19:00:00,19,31,7,5,1,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2363,default
1.8,1003.5,10.701007232094556,1080.25,898.75,90.0,724.25,114.0,2004-07-31 20:00:00,20,31,7,5,1,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2364,default
2.2,1082.25,12.95775981119476,1127.5,1066.0,95.0,675.25,105.0,2004-07-31 21:00:00,21,31,7,5,1,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2365,default
1.8,1027.0,11.355157414476496,1104.75,1040.0,85.0,684.0,85.0,2004-07-31 22:00:00,22,31,7,5,1,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2366,default
2.3,1094.5,13.325243955182158,1141.25,1139.25,119.0,642.25,92.0,2004-07-31 23:00:00,23,31,7,5,1,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,2367,default
2.0,1020.0,11.158574937163834,1104.25,1085.5,106.0,680.5,82.0,2004-08-01 00:00:00,0,1,8,6,1,0.0,1.0,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,2368,default
1.8,969.5,9.784033778967517,1064.5,1048.75,77.0,698.25,70.0,2004-08-01 01:00:00,1,1,8,6,1,0.25881904510252074,0.9659258262890683,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,2369,default
0.9,821.0,6.199041963295953,970.75,811.0,28.0,819.5,40.0,2004-08-01 02:00:00,2,1,8,6,1,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,2370,default
0.5,690.5,3.64173967489039,890.75,628.5,179.8,940.5,109.0,2004-08-01 03:00:00,3,1,8,6,1,0.7071067811865476,0.7071067811865476,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,2371,default
0.6,712.75,4.036644484467239,935.5,723.25,21.0,883.25,26.0,2004-08-01 04:00:00,4,1,8,6,1,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,2372,default
0.4,625.0,2.5816785814911887,844.75,646.25,17.0,992.5,21.0,2004-08-01 05:00:00,5,1,8,6,1,0.9659258262890683,0.25881904510252074,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,2373,default
0.4,626.75,2.6079681657119167,872.25,669.5,24.0,996.75,30.0,2004-08-01 06:00:00,6,1,8,6,1,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,2374,default
0.4,648.0,2.9362043355061673,903.0,602.75,19.0,974.75,21.0,2004-08-01 07:00:00,7,1,8,6,1,0.9659258262890683,-0.25881904510252063,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,2375,default
0.8,722.0,4.205894718223859,970.75,687.0,39.0,875.75,35.0,2004-08-01 08:00:00,8,1,8,6,1,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,2376,default
0.8,789.0,5.51898105425066,1006.25,732.5,46.0,824.0,36.0,2004-08-01 09:00:00,9,1,8,6,1,0.7071067811865476,-0.7071067811865475,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,2377,default
0.9,803.75,5.8282613974034065,1011.75,765.5,53.0,831.75,48.0,2004-08-01 10:00:00,10,1,8,6,1,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,2378,default
0.7,736.75,4.481885361504611,975.0,620.75,32.0,895.75,39.0,2004-08-01 11:00:00,11,1,8,6,1,0.258819045102521,-0.9659258262890682,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,2379,default
0.6,729.5,4.345294539851805,944.0,560.0,30.0,932.75,34.0,2004-08-01 12:00:00,12,1,8,6,1,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,2380,default
0.5,685.0,3.5468041764791476,856.75,450.5,24.0,1055.25,33.0,2004-08-01 13:00:00,13,1,8,6,1,-0.2588190451025208,-0.9659258262890683,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,2381,default
0.6,683.0,3.512547535780659,823.5,393.0,34.0,1118.75,42.0,2004-08-01 14:00:00,14,1,8,6,1,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,2382,default
0.7,707.25,3.93741727766051,868.25,416.5,63.0,1063.25,85.0,2004-08-01 15:00:00,15,1,8,6,1,-0.7071067811865471,-0.7071067811865479,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,2383,default
0.9,748.0,4.697393749776276,907.5,451.25,69.0,1019.5,92.0,2004-08-01 16:00:00,16,1,8,6,1,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,2384,default
0.9,776.25,5.257451382616683,912.25,460.5,61.0,990.75,84.0,2004-08-01 17:00:00,17,1,8,6,1,-0.9659258262890683,-0.25881904510252063,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,2385,default
1.2,829.5,6.3853200900791585,986.0,536.0,73.0,906.0,100.0,2004-08-01 18:00:00,18,1,8,6,1,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,2386,default
1.4,899.75,8.013772987090615,1037.25,618.5,75.0,816.75,95.0,2004-08-01 19:00:00,19,1,8,6,1,-0.9659258262890684,0.2588190451025203,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,2387,default
1.5,947.5,9.209452844252331,1087.5,765.5,69.0,742.75,77.0,2004-08-01 20:00:00,20,1,8,6,1,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,2388,default
1.7,944.25,9.125830725364114,1093.25,784.75,71.0,710.75,85.0,2004-08-01 21:00:00,21,1,8,6,1,-0.7071067811865477,0.7071067811865474,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,2389,default
1.7,944.5,9.132251648807033,1142.0,793.25,73.0,681.5,83.0,2004-08-01 22:00:00,22,1,8,6,1,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,2390,default
1.7,959.25,9.514487084856562,1169.75,837.75,86.0,666.25,88.0,2004-08-01 23:00:00,23,1,8,6,1,-0.25881904510252157,0.9659258262890681,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,2391,default
1.9,944.5,9.132251648807033,1141.75,798.5,65.0,671.75,68.0,2004-08-02 00:00:00,0,2,8,0,0,0.0,1.0,0.39435585511331855,0.9189578116202306,-0.8660254037844385,-0.5000000000000004,2392,default
1.2,761.75,4.966629440466607,986.25,552.75,74.0,821.25,97.0,2004-08-02 01:00:00,1,2,8,0,0,0.25881904510252074,0.9659258262890683,0.39435585511331855,0.9189578116202306,-0.8660254037844385,-0.5000000000000004,2393,default
0.7,696.25,3.7421312216111158,941.5,464.5,45.0,916.25,51.0,2004-08-02 02:00:00,2,2,8,0,0,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,-0.8660254037844385,-0.5000000000000004,2394,default
0.3,595.25,2.152285949452151,881.75,406.25,179.8,1096.5,109.0,2004-08-02 03:00:00,3,2,8,0,0,0.7071067811865476,0.7071067811865476,0.39435585511331855,0.9189578116202306,-0.8660254037844385,-0.5000000000000004,2395,default
0.4,630.25,2.6608875776716525,910.0,467.75,29.0,1060.75,35.0,2004-08-02 05:00:00,5,2,8,0,0,0.9659258262890683,0.25881904510252074,0.39435585511331855,0.9189578116202306,-0.8660254037844385,-0.5000000000000004,2396,default
0.8,790.75,5.555299079715608,1005.0,638.0,42.0,829.25,56.0,2004-08-02 06:00:00,6,2,8,0,0,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306,-0.8660254037844385,-0.5000000000000004,2397,default
1.9,1084.75,13.032400602774459,1193.25,1096.5,146.0,610.0,110.0,2004-08-02 07:00:00,7,2,8,0,0,0.9659258262890683,-0.25881904510252063,0.39435585511331855,0.9189578116202306,-0.8660254037844385,-0.5000000000000004,2398,default
1.8,1232.75,17.77165406258,1297.25,1247.75,179.8,543.5,109.0,2004-08-02 08:00:00,8,2,8,0,0,0.8660254037844387,-0.4999999999999998,0.39435585511331855,0.9189578116202306,-0.8660254037844385,-0.5000000000000004,2399,default
